courier,week,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
480308,4,4,49,77,0.0519,0.9481,100.3896,0.0649,2203.1429,0.7403,11.82943896,35,19.81662338,4.01350649,0.7792,90.21825397,1,16
480308,5,-1,53,70,0.0714,0.9286,102.8571,0.0714,1952.5714,0.7857,10.27262429,30,17.54057143,3.93342857,0.8286,64.50314465,2,28
480308,6,-21,52,64,0.0313,0.9688,100,0,2155.5469,0.8125,11.77005156,31,18.08640625,4.02203125,0.8438,65.0582265,2,12
480308,8,1,44,62,0.0323,0.9677,100,0,2191.3548,0.8226,11.35,25,21.12693548,3.99112903,0.871,68.28724747,2,7
480308,9,1,45,59,0,1,100.678,0,2116.678,0.8814,9.78277288,21,24.01694915,4.01050847,0.9492,60.58703704,1,7
480308,11,21,57,99,0.0202,0.9798,100.202,0.0202,2266.5051,0.8384,8.3584202,27,19.02474747,3.87989899,0.8889,72.3494152,3,7
480319,0,11,37,63,0.0952,0.9048,107.3492,0.1111,2507.3968,0.7619,12.20184921,31,19.01666667,4.62301587,0.7619,90.32957958,3,16
480319,1,-42,48,68,0.0441,0.9559,107.8235,0.0147,2414.2206,0.7647,12.29583676,29,18.81955882,4.57235294,0.8235,81.46354167,2,27
480319,4,-21,21,8,0,1,100,0.125,2237.25,0.875,14.4375125,4,17.79,4.19375,1,23.01984127,1,2
480319,10,-1,20,30,0,1,100,0,1984.5,1,9.49944667,12,19.203,3.85266667,1,65.15,1,3
480325,0,28,41,27,0.1481,0.8519,100.7407,0.1852,7019.9259,0.5926,4.86358148,2,19.55962963,5.14259259,0.6296,48.85907859,1,18
480325,1,-40,69,63,0.1429,0.8571,100,0.127,5685.8095,0.6508,8.03518571,19,23.74936508,5.55238095,0.6667,72.67270531,6,7
480325,3,-59,64,46,0.1739,0.8261,100,0.087,6606.913,0.7174,7.67391087,12,19.655,5.9023913,0.7391,56.60850694,3,7
480325,6,-33,49,5,0.2,0.8,100,0,3390.2,0.8,6.01002,1,15.99,4.416,0.8,7.679138322,1,2
480343,4,-3,6,10,0,1,100,0,1996.7,0.9,8.46834,3,20.795,3.899,1,75.53240741,1,3
480361,3,-4,17,19,0,1,100,0.1053,5153.3158,0.6842,10.57719474,9,23.68052632,5.61894737,0.7895,72.95588235,2,8
480361,5,-3,32,33,0.0303,0.9697,101.8182,0.0303,4089.2727,0.7879,12.29192121,19,21.04151515,4.87545455,0.8182,61.00086806,5,17
480361,7,-11,11,9,0.1111,0.8889,100,0,3960.8889,0.8889,10.19445556,4,22.34444444,4.76777778,0.8889,53.30050505,1,1
480363,0,-6,31,55,0,1,100.3636,0.1273,2723.2182,0.9091,8.64757636,14,20.818,4.228,0.9091,83.25448029,2,2
480363,7,5,17,32,0.0313,0.9688,103.125,0.0313,1931.6875,0.8125,8.380725,9,18.5765625,3.845,0.8438,75.26960784,2,3
480363,8,0,22,36,0.0278,0.9722,100,0.0556,2382.6667,0.8611,8.59398056,8,22.93888889,4.04861111,0.8889,76.15025253,1,1
480363,9,0,22,40,0,1,120.15,0.05,2113.675,0.9,7.4766675,10,19.7125,4.55675,0.9,81.93055556,1,8
480378,0,5,20,42,0,1,100,0.2143,3892.3571,0.9048,13.02420476,21,24.605,4.985,0.9286,119.4583333,1,11
480378,1,12,25,41,0,1,120.2927,0.0976,3746.7561,0.8537,11.98618293,24,26.43926829,6.09121951,0.8537,88.89666667,1,6
480378,2,-13,37,60,0.05,0.95,100,0.0667,3881.3333,0.8833,10.13889,22,20.65616667,4.74416667,0.9167,85.31906907,3,9
480378,3,-15,24,42,0.0714,0.9286,103.3333,0.0714,4387.6429,0.7619,13.36190238,23,26.825,5.28833333,0.7619,104.6157407,1,17
480378,6,-4,23,38,0.0263,0.9737,115.5789,0.0263,3654.8947,0.8684,8.77895263,9,23.025,5.41236842,0.9211,84.88405797,1,13
480378,10,-2,16,28,0.0357,0.9643,103.5714,0.0357,3684.0714,0.8571,11.94345,12,21.56857143,4.98107143,0.8929,88.87673611,1,8
480596,0,-1,30,40,0.05,0.95,102.25,0.025,3576.125,0.525,9.9691675,17,18.78625,6.903,0.325,86.89814815,2,20
480596,1,-10,29,37,0,1,100.5405,0,3262.1081,0.6486,8.99054595,11,17.96648649,6.33135135,0.2162,81.74904215,3,19
480596,2,5,19,17,0.0588,0.9412,100,0,3807.5294,0.7059,12.4049,10,23.55294118,7.75823529,0.3529,70.83479532,1,12
480596,3,9,24,27,0.037,0.963,100,0,3755.3704,0.4074,8.54259259,10,19.93740741,6.45185185,0.2963,70.96759259,3,20
480596,4,-5,33,32,0.0625,0.9375,107.5,0,4001.4063,0.4375,10.46719063,13,23.8075,7.2884375,0.3125,63.41077441,2,16
480596,5,-14,28,27,0,1,100.7407,0.037,3843.7407,0.5926,8.75864074,8,24.16703704,7.11259259,0.4815,66.64484127,2,15
480596,6,-14,14,12,0.0833,0.9167,101.6667,0,3161.3333,0.5833,11.597225,5,23.675,6.82916667,0.25,58.4781746,1,2
480596,9,10,15,15,0,1,100,0,3413.9333,0.8,6.97222,5,23.892,6.412,0.5333,58.2,1,4
480662,1,28,61,74,0.0541,0.9459,100,0.027,5203.0676,0.7838,7.71554459,22,18.33216216,5.42878378,0.8784,63.79508197,4,10
480662,2,-25,89,49,0.0408,0.9592,100,0.1429,5809.0408,0.8367,10.7931898,22,20.90857143,6.00836735,0.8571,38.82116105,6,9
480662,3,-10,64,64,0.0625,0.9375,102.8125,0.0469,5713.2344,0.7344,9.15390781,20,19.88921875,5.90765625,0.75,63.25911458,3,24
480662,5,-9,48,40,0,1,100.75,0.025,4488.775,0.9,10.1225025,13,19.98525,5.10775,0.9,46.40451389,3,4
480662,7,-3,59,55,0.0545,0.9455,100,0.0182,3381.3455,0.8364,8.75969455,21,19.06709091,4.51272727,0.8909,45.06779661,1,8
480662,10,2,32,25,0,1,101.2,0,4497.68,0.88,10.997324,13,20.5,5.28,0.88,43.99131944,1,3
480662,11,20,34,20,0,1,100,0,5287.8,0.9,11.989165,9,19.6255,5.5145,0.85,34.36356209,1,3
480678,0,4,84,95,0.1579,0.8421,112.4842,0.0737,2637.6211,0.6316,8.18754211,22,19.53578947,4.70168421,0.7368,61.47850529,3,33
480678,2,-13,98,73,0.0548,0.9452,100,0.0411,2578.6849,0.6986,7.90183014,17,19.71657534,4.05917808,0.7534,36.42857143,1,13
480678,3,2,85,92,0.0543,0.9457,115.4783,0.1196,2426.1304,0.7391,7.11341087,18,18.94576087,4.60380435,0.7065,52.06633987,2,28
480678,4,-19,87,79,0.0759,0.9241,122.1392,0.0886,2719.6709,0.7722,8.26118228,21,18.18620253,5.10189873,0.7595,52.05906769,3,14
480678,5,8,68,58,0.0172,0.9828,102.069,0.0172,2267.7931,0.8448,7.95632586,18,18.47172414,4.07241379,0.8793,42.82066993,2,14
480678,6,-35,76,77,0.026,0.974,119.3636,0.013,2312.8442,0.8701,9.09870649,21,18.99337662,4.68506494,0.8701,45.42288012,4,11
480678,9,-5,82,65,0.0308,0.9692,110.0923,0.0154,2403.0769,0.8769,8.28589077,19,20.15061538,4.42261538,0.9077,40.13143631,1,4
480678,11,15,70,38,0,1,133.0526,0,2220.6053,0.8421,10.36797895,16,20.75552632,5.39921053,0.8421,27.40952381,1,1
480683,1,2,36,35,0.0571,0.9429,100,0,2600.1429,0.8571,12.68380571,19,17.434,4.30342857,0.8571,55.41898148,1,1
480683,2,1,38,44,0,1,112.2727,0.0227,2457.0682,0.9545,11.80265682,24,18.92909091,4.75590909,0.9318,64.21418129,2,3
480683,3,10,39,44,0.0227,0.9773,102.0455,0.0682,2680.5909,0.8409,12.75681364,24,21.09431818,4.43477273,0.8636,63.72934473,2,5
480683,5,-9,46,59,0,1,112.7966,0.0508,2167.0847,0.9492,11.17796441,31,19.80644068,4.52949153,0.9492,61.66002415,3,6
480683,8,-10,46,14,0,1,100,0,2344.7857,1,12.44762143,9,25.11428571,4.15214286,1,16.88586957,2,1
480688,6,-19,25,31,0.0645,0.9355,101.2903,0.0645,2188.4194,0.7097,11.98009677,14,19.88290323,4.14580645,0.7742,67.03222222,2,16
480699,0,12,47,68,0.0588,0.9412,100,0.1029,2389.75,0.7059,8.98627647,27,21.55691176,4.02794118,0.6912,74.02600473,2,16
480699,1,-9,59,91,0.022,0.978,121.5055,0.0989,2275,0.7582,9.2152011,28,21.42593407,4.80626374,0.8132,74.67278719,5,16
480699,2,3,50,70,0.0429,0.9571,106.6,0.2857,2331.5429,0.5714,9.86214,29,20.44985714,4.471,0.7714,64.99833333,3,16
480699,3,-6,53,63,0.0794,0.9206,100,0.127,2460,0.7778,8.73730159,21,23.01460317,4.11968254,0.7937,60.7033543,1,15
480699,4,-5,47,70,0.0286,0.9714,122.0286,0.1286,2298,0.8286,9.69071286,24,22.12471429,4.96442857,0.8143,73.90957447,2,14
480699,5,-9,42,67,0,1,121.1343,0.0896,2284.6418,0.7612,7.09030149,12,21.5361194,4.83014925,0.8507,70.51058201,4,12
480699,6,10,33,50,0.02,0.98,101.2,0.04,2575.86,0.8,7.454668,11,19.4768,4.222,0.84,76.67424242,3,9
480699,7,9,43,63,0.0317,0.9683,114.4286,0.0317,1955.7619,0.8254,9.30714603,27,24.35444444,4.39142857,0.8254,62.36627907,2,12
480699,8,8,52,74,0.0811,0.9189,118.527,0.0135,1929.5135,0.8514,7.47793108,17,16.78351351,4.50202703,0.8784,58.71955128,2,13
480699,9,-11,60,96,0.0833,0.9167,114.4896,0,2290.0417,0.7813,7.90868125,28,20.37875,4.47041667,0.7708,68.48935185,1,13
480699,10,-1,49,77,0.0779,0.9221,102.3377,0.0909,2211.4545,0.7273,7.90454416,20,19.61051948,3.99077922,0.8571,74.1814059,7,11
480699,11,2,48,74,0.0135,0.9865,108.1351,0.0135,2023.8919,0.8378,7.96080946,20,18.78648649,4.21148649,0.8919,60.74016204,3,14
480703,0,-2,18,27,0.037,0.963,144.963,0.0741,2484.2222,0.7778,11.06727778,11,20.30740741,6.02592593,0.8148,86.18364198,2,10
480703,3,11,12,11,0.1818,0.8182,100,0.0909,2246.0909,0.6364,12.7,5,14.41545455,4.11636364,0.6364,66.93287037,1,1
480709,1,-8,35,44,0.0682,0.9318,100,0.1136,5420.5455,0.75,5.76363182,10,18.74318182,5.35068182,0.8409,79.52301587,1,22
480709,3,3,38,55,0.1273,0.8727,101.4545,0.0182,4650.9636,0.6,5.95484364,9,19.166,4.87309091,0.6182,77.23172515,2,21
480709,4,12,41,57,0.2281,0.7719,101.0526,0.0351,5630.2632,0.5789,6.10497193,9,17.9377193,5.55912281,0.6491,86.64837398,2,18
480709,5,-13,53,69,0.1739,0.8261,101.1594,0.0435,3897.2319,0.5652,7.40217391,17,16.18014493,4.82173913,0.6812,64.51572327,2,21
480709,6,-3,40,35,0.2286,0.7714,100,0.1143,3872.4571,0.5714,7.21808857,7,18.10942857,4.61085714,0.6571,46.65486111,2,11
480709,7,-11,37,42,0.2143,0.7857,100,0,4091.8333,0.5714,6.34167143,6,14.57857143,4.53357143,0.6667,56.7972973,2,14
480709,9,6,18,21,0,1,101.4286,0,3647.8571,1,7.44285238,5,20.3452381,4.67619048,1,62.41975309,1,4
480732,4,-35,75,74,0.2162,0.7838,102.4324,0.1351,2657.6486,0.6216,12.17838378,38,14.38459459,4.31756757,0.6486,71.16296296,8,30
480734,0,-10,31,42,0,1,125.9286,0.1429,3620.3333,0.9286,8.18491905,12,22.10357143,5.71452381,0.9286,51.38620072,1,12
480734,2,-5,51,94,0.0638,0.9362,109.2447,0.2128,4776.2128,0.8511,9.37889787,35,18.62319149,5.53861702,0.883,87.58823529,4,18
480734,3,-14,46,63,0.0794,0.9206,109.5556,0.0952,4397.3333,0.8413,8.27645873,19,17.30349206,5.24730159,0.8571,54.84661836,2,20
480734,4,5,32,66,0.0455,0.9545,131.6061,0.1818,4014.4091,0.9242,9.37551061,27,25.30863636,5.73090909,0.9394,84.17534722,1,4
480734,5,5,37,65,0.0308,0.9692,108.7846,0.1231,3665.5538,0.8615,11.62743385,30,22.03,5.16338462,0.9077,76.07132132,1,20
480734,6,-42,42,79,0.0506,0.9494,111.2785,0.0506,4099.1266,0.9114,8.70316582,21,22.68556962,5.46873418,0.9494,84.87698413,4,5
480734,8,11,43,65,0.0462,0.9538,100.3077,0.0769,3703.5077,0.8308,9.93845538,24,18.26292308,4.69523077,0.9077,68.08139535,2,19
480734,9,6,54,72,0.0417,0.9583,112.4861,0.0417,4069.0417,0.9028,8.57499861,21,20.47652778,5.49986111,0.9306,55.5622428,2,12
480734,10,-24,60,92,0.0217,0.9783,114.7174,0.1739,4318.1957,0.7826,7.7311587,22,20.79076087,5.42391304,0.8804,66.89583333,4,30
480734,11,1,36,46,0,1,110.6739,0.0652,4200.6739,0.9348,9.14601522,17,22.78434783,5.45543478,0.9565,57.19135802,3,7
480739,2,4,9,16,0.0625,0.9375,100,0.1875,4295.6875,0.875,12.37708125,7,24.42,5.10625,0.875,109.0895062,1,1
480739,9,-5,5,7,0.1429,0.8571,100,0,4757.7143,0.8571,13.66667143,4,24.70714286,5.36285714,0.8571,84.39444444,2,1
480751,0,18,8,11,0,1,100,0,2137.9091,1,10.64090909,4,21.77272727,4.05909091,1,68.02430556,1,1
480751,1,-26,26,43,0,1,131.3023,0.1163,2775.5814,0.8605,12.53682093,26,20.51023256,5.64744186,0.907,90.1292735,1,6
488319,0,38,11,16,0,1,103.75,0,3189.6875,0.625,9.178125,6,22.084375,6.86125,0.25,72.29545455,1,4
488319,2,-38,38,46,0.0435,0.9565,100,0,3756.1522,0.3696,7.61376957,11,20.80108696,6.97913043,0.4565,61.97368421,3,22
489926,10,0,5,3,0,1,100,0,5393.6667,1,7.53336667,1,22.1,7.6,1,35.43888889,1,2
489926,11,1,5,7,0,1,100,0,3670.2857,1,10.03094286,5,30.58571429,6.92857143,0.2857,85.59444444,1,3
489929,2,-7,9,14,0,1,100,0,3581,0.7143,9.90834286,5,22.27857143,6.97142857,0.2857,77.08024691,1,10
489929,4,6,26,35,0.0286,0.9714,102,0,3616.6286,0.6571,11.52619429,22,22.40571429,7.12685714,0.2571,74.28846154,2,17
489929,5,-26,32,38,0.0263,0.9737,101.3158,0.0263,3137.3158,0.5526,9.78859737,13,24.23684211,6.40473684,0.4211,61.11892361,5,26
489929,6,-6,6,6,0,1,100,0,5054.3333,0.8333,13.90276667,3,27.53333333,8.50333333,0.3333,101.3194444,2,3
489933,0,26,49,58,0.0345,0.9655,102.069,0.0345,4352.1724,0.569,8.45833276,15,24.64758621,7.79862069,0.3793,74.03004535,1,38
489933,1,-61,75,88,0.0455,0.9545,101.4773,0.0341,4043.5795,0.6136,10.18806705,37,22.01772727,7.07647727,0.3523,69.75481481,6,29
489933,2,-14,14,14,0.1429,0.8571,100,0,4793.6429,0.5,9.74761429,6,29.81142857,8.16785714,0.5,66.50396825,4,3
489933,4,-14,40,44,0.0455,0.9545,103.6364,0.0455,4672.8409,0.5455,10.2784,20,23.98386364,7.98045455,0.2273,67.70486111,2,14
489933,5,-8,26,23,0,1,102.6087,0,4752.087,0.6522,13.82317826,16,24.8626087,8.09130435,0.1739,60.05982906,2,11
489933,9,-31,31,34,0.0588,0.9412,100,0,4271.8824,0.6471,9.25931471,12,24.99,7.48441176,0.4118,70.33154122,1,7
489939,2,-14,30,29,0.1724,0.8276,102.4138,0,4138.3448,0.5172,9.03447931,12,20.14517241,7.68793103,0.1724,57.46388889,1,10
489939,3,35,16,19,0.0526,0.9474,100,0,3456,0.6316,10.84211053,10,20.70684211,6.75105263,0.1053,67.13541667,4,8
489939,4,-1,51,59,0.1186,0.8814,107.2881,0,3951.1356,0.5254,9.64745254,22,27.30033898,7.47915254,0.2542,68.66176471,2,49
489939,5,-5,50,55,0.1273,0.8727,100.9091,0,3983.1455,0.4909,8.74757636,21,21.49654545,7.06472727,0.4,64.99611111,4,49
489939,6,-4,45,42,0.1429,0.8571,100.9524,0,4308.8333,0.5952,7.77658095,13,19.40285714,7.43833333,0.3333,59.75493827,1,16
489939,7,-16,41,48,0.125,0.875,106.0208,0.0208,3850.6875,0.5833,7.92882292,17,20.046875,7.41520833,0.3958,63.62262873,1,8
489939,8,19,25,24,0.0833,0.9167,100,0,4446.375,0.875,10.94792083,13,18.83333333,6.99791667,0.5,48.01333333,2,21
491063,0,14,17,26,0.0385,0.9615,100,0.1538,2860,0.8846,6.67500385,7,28.28461538,4.20230769,0.8846,74.81535948,1,10
491063,5,-5,9,8,0,1,110,0,2759,0.875,5.55625,0,20.05875,4.52375,1,46.52469136,1,5
491063,8,0,26,28,0,1,100,0,2095.9286,0.8571,10.22858214,13,24.02535714,4.01285714,0.8571,57.32371795,2,13
491063,9,-13,26,11,0,1,100,0,1773.3636,1,11.71817273,6,20.64545455,3.93272727,1,20.02350427,2,2
491067,0,0,40,57,0.2632,0.7368,100.7018,0.0702,4679.9474,0.6491,7.90760175,19,16.5654386,5.07315789,0.6842,83.31875,2,18
491067,1,-40,40,48,0.125,0.875,100,0.125,4883.5833,0.7083,9.90104167,18,17.94166667,5.08541667,0.7917,79.48819444,1,14
491067,5,12,27,28,0.1429,0.8571,102.1429,0.0357,4978.1429,0.7143,9.04404643,9,15.26,5.35678571,0.7857,58.45164609,1,3
491067,6,-39,39,30,0.2333,0.7667,100,0.0333,4023.0667,0.7,7.56444667,6,16.42433333,4.76266667,0.6667,42.78205128,1,3
491072,0,14,29,50,0.12,0.88,100,0.14,4273.66,0.76,10.389996,20,20.3764,4.9934,0.76,91.47222222,2,9
491072,1,-14,43,62,0.0806,0.9194,100,0.1774,4618.1129,0.5806,10.19570484,23,20.11983871,5.14774194,0.6613,81.36498708,1,23
491072,2,2,29,50,0.08,0.92,100,0.12,4485.94,0.66,9.567664,18,22.3162,5.0492,0.74,89.94636015,1,4
491072,3,-2,31,47,0.0851,0.9149,101.2766,0.0851,5219.5745,0.8085,7.80708723,10,22.0393617,5.35638298,0.8723,79.93458781,1,6
491076,1,-19,65,65,0.0308,0.9692,119.7231,0.0923,2751.2308,0.8308,10.72589538,23,22.57015385,5.096,0.8769,51.27179487,1,21
491076,2,10,46,64,0.0469,0.9531,111.0625,0.1094,2606.5781,0.9063,9.82369375,23,18.62125,4.58375,0.9063,62.27173913,2,4
491076,3,-4,56,79,0.0506,0.9494,116.2785,0.1646,2696.0633,0.8228,10.42510127,35,23.09189873,5.02860759,0.7722,68.13690476,1,10
491076,5,-8,49,84,0.0238,0.9762,119.2619,0.0595,2307.2619,0.8452,10.1390869,33,21.69654762,4.78607143,0.8571,76.47052154,2,25
491076,7,-4,39,59,0.0169,0.9831,114.1017,0,2254.1695,0.8136,9.60678305,21,20.25186441,4.53559322,0.8814,64.23290598,1,7
491076,9,-29,38,64,0.0313,0.9688,119.0469,0.0313,2214.3125,0.8594,8.83099219,15,21.04484375,4.8571875,0.8906,69.92836257,1,8
491076,11,-7,29,43,0,1,115.8837,0.0698,2668.9302,0.9535,7.76550465,14,21.17906977,4.95488372,0.907,64.65517241,3,5
491081,0,1,33,48,0.125,0.875,100.4167,0.0833,4874.375,0.7917,10.22881875,14,24.543125,5.09625,0.7917,82.48063973,3,11
491081,1,-7,34,50,0.16,0.84,100,0.1,4339.14,0.72,10.801334,21,20.017,4.9074,0.72,87.32598039,2,15
491081,2,-2,27,35,0.0286,0.9714,138.8286,0.2286,3869.4571,0.8571,9.17524286,11,21.65228571,6.23885714,0.9143,75.24897119,1,10
491081,3,10,25,38,0.1579,0.8421,102.1053,0.1579,5523,0.7368,9.13947632,13,18.82736842,5.54368421,0.7105,88.46,1,4
491081,4,-3,35,56,0.0536,0.9464,106.375,0.1071,4623.5179,0.75,9.22381071,22,20.79303571,5.275,0.7679,86.61111111,1,6
491081,5,9,32,49,0.0612,0.9388,114.102,0.0612,3667.8571,0.898,9.83299388,19,23.25346939,5.37163265,0.898,86.16753472,2,6
491081,6,-10,41,58,0.0862,0.9138,101.3793,0.0345,3246.2241,0.8448,9.60201207,21,20.25465517,4.53051724,0.8103,80.54132791,2,3
491081,7,15,31,52,0.0577,0.9423,103.4615,0.0577,3181.5962,0.9231,8.02595962,15,23.43173077,4.52,0.8846,81.33422939,1,2
491081,8,-8,46,66,0.0152,0.9848,100,0.0152,3423.0303,0.8333,9.23712273,25,19.83272727,4.51818182,0.8636,75.24516908,3,8
491081,9,-2,38,56,0.1071,0.8929,100.7143,0.0714,4448,0.8214,9.48541786,18,20.99553571,5.02321429,0.8036,83.26535088,2,8
491081,10,3,36,52,0.0385,0.9615,101.5385,0.1538,4082.1346,0.9231,8.45095769,15,19.37326923,4.81057692,0.9038,69.63811728,3,2
491081,11,-18,39,67,0.0149,0.9851,100,0.1343,4356.5522,0.9403,7.15597313,17,20.69552239,4.87402985,0.9403,84.67165242,2,3
491086,0,1,20,39,0.1282,0.8718,100,0.1026,2155.5641,0.7179,11.57521538,18,22.75205128,4.02307692,0.7179,91.88888889,1,6
491086,2,10,17,39,0.0256,0.9744,136,0.2821,1830.0256,0.7949,9.72863846,10,21.40974359,5.11333333,0.7949,90.52941176,1,7
491086,3,-12,27,45,0,1,114.5778,0.0889,2063.8222,0.8,11.08592667,16,19.73244444,4.62377778,0.8222,69.32304527,3,7
491086,4,0,15,32,0.0625,0.9375,147.6563,0.0625,2102.0313,0.875,7.13385938,6,18.6134375,5.6871875,0.875,82.30740741,2,1
491089,0,5,13,7,0,1,105.7143,0.1429,2665,0.7143,6.36428571,1,16.32857143,4.31857143,0.8571,58.09401709,2,4
491093,0,5,21,33,0.0909,0.9091,100,0.1515,2703.2121,0.8485,7.74090909,7,18.48606061,4.13848485,0.8788,97.07407407,2,30
491093,1,2,26,34,0.0294,0.9706,100,0.2647,2893.5882,0.9412,11.36422353,14,24.41029412,4.42382353,0.9706,76.56303419,1,4
491093,2,-20,28,33,0.0606,0.9394,100,0.1212,2645.7576,0.7576,9.97474545,11,24.87393939,4.25454545,0.8485,65.51190476,1,16
491093,7,-26,26,34,0.0294,0.9706,121.2059,0.0588,2172.1176,0.9118,10.77254412,15,22.40558824,4.94176471,0.8824,63.46367521,1,5
491093,9,-14,27,41,0,1,116.8537,0,2212.2195,0.9512,9.8215439,14,18.0402439,4.66317073,0.9024,69.27469136,1,9
491100,8,28,21,30,0.0667,0.9333,100,0,3539.4333,0.7333,8.25056333,10,19.93,6.79633333,0.3333,80.89550265,1,17
491100,9,-1,49,68,0.1618,0.8382,100.2941,0,4067.6471,0.7059,7.16176029,15,17.41220588,6.94161765,0.3971,62.49206349,3,22
491100,10,-29,48,46,0.0652,0.9348,101.3043,0.0435,4162.9783,0.6087,6.15036739,7,23.59282609,6.63978261,0.3696,49.31828704,2,18
491104,1,-16,17,19,0.0526,0.9474,100,0,4148.6842,0.6316,8.64736316,6,16.83421053,7.05210526,0.2105,62.74346405,2,2
491148,0,-21,53,60,0.0167,0.9833,132.5833,0.1,5477.65,0.7167,6.869995,14,20.04333333,7.3025,0.85,65.35796646,3,17
491148,1,-28,32,7,0,1,100,0.1429,5049.7143,0.8571,4.95475714,0,20.19285714,5.32571429,0.8571,11.93402778,1,6
491153,0,19,45,72,0.0833,0.9167,100,0.0417,4693.5278,0.7083,9.37082639,24,19.18111111,5.28972222,0.7361,81.65061728,1,17
491153,1,-13,64,101,0.1287,0.8713,103.5248,0.0099,4992.802,0.7327,8.84884455,32,18.37782178,5.65029703,0.7525,80.42404514,2,21
491153,2,17,51,70,0.0429,0.9571,100.5714,0.0857,5752.0286,0.7286,7.92166,20,21.44585714,5.75814286,0.9,74.15740741,3,24
491153,3,-46,68,82,0.0976,0.9024,100,0.0244,5901.2927,0.7561,9.71930854,32,23.51426829,5.99182927,0.8049,70.42647059,2,42
491153,6,-16,78,103,0.1165,0.8835,100.1942,0,3776.2718,0.699,8.57410874,32,18.9061165,4.75048544,0.699,60.59401709,4,23
491153,8,-23,88,113,0.0973,0.9027,106.3363,0.0088,3719.6372,0.7257,8.59955929,34,18.41778761,4.88858407,0.823,58.12815657,4,29
491153,9,-24,65,50,0.02,0.98,100,0,4754.08,0.68,9.324998,12,19.4558,5.2318,0.8,40.04700855,4,17
491153,10,1,41,17,0,1,100,0.0588,4612.6471,0.4706,7.16960588,5,17.54411765,4.65,0.7647,17.17479675,1,5
491153,11,-42,42,14,0,1,100,0,3897.9286,0.8571,10.12737143,5,21.45357143,4.89714286,0.8571,16.58068783,1,3
491164,0,-15,30,49,0,1,101.6327,0,4248.4286,0.8367,12.98945102,26,19.78163265,5.27265306,0.8571,100.2675926,2,15
491164,2,30,21,38,0.1053,0.8947,100,0.0789,5061.5789,0.6579,10.95965,18,18.03894737,5.56078947,0.7632,105.6759259,1,13
491164,3,-4,51,75,0.04,0.96,110.8933,0.0667,5099.4267,0.8133,10.44556267,38,19.3564,6.10546667,0.8267,87.60893246,1,26
491164,5,19,37,59,0.0678,0.9322,105.2542,0.0339,4305.4576,0.7966,10.6601678,28,19.93830508,5.32389831,0.8644,96.61486486,1,26
491164,6,-11,56,88,0.0227,0.9773,100,0,3920.7045,0.8523,10.93901477,43,21.02272727,4.93840909,0.9091,78.69890873,4,5
491164,8,7,38,66,0,1,100.7576,0,4108.7879,0.9848,10.22954545,32,21.32954545,5.08409091,0.9697,82.57967836,2,4
491164,9,6,45,74,0.0135,0.9865,100,0.0135,3834.2297,0.8514,10.59031622,37,20.97445946,4.83108108,0.9054,78.30802469,2,3
491164,10,3,51,81,0.0123,0.9877,100.3704,0,4121.7654,0.9259,9.56008148,33,21.3245679,5.03740741,0.9259,78.83605664,3,5
491164,11,7,54,93,0.0108,0.9892,100,0,4579.1828,0.9462,9.59695269,37,22.40569892,5.25903226,0.9785,89.59516461,5,4
491185,2,-8,8,5,0,1,100,0.2,2052,0.8,10.4,3,16.16,3.912,0.8,36.27777778,1,3
491196,0,-4,23,45,0.0889,0.9111,138.3778,0.0889,4822.3778,0.7778,6.88963333,10,20.62777778,7.49933333,0.8,104.6944444,6,8
491196,1,2,19,30,0.0333,0.9667,100,0.0333,5174.6333,0.7333,11.54277,16,19.25933333,5.71233333,0.8,90.65350877,2,5
491196,2,-2,21,35,0.0286,0.9714,100.5714,0.0571,4804.7714,0.7714,10.03904857,13,18.28342857,5.26485714,0.8,97.03571429,1,8
491196,4,-7,20,29,0.069,0.931,100,0.069,5046.1379,0.7241,8.40171724,10,18.99482759,5.50931034,0.8621,78.03333333,1,2
491196,5,8,13,19,0.0526,0.9474,104.7368,0.0526,4706.8947,0.7368,9.63333684,8,22.88631579,5.58736842,0.7368,78.91025641,1,14
491196,7,2,19,26,0,1,117.1538,0,3108.6154,0.8462,12.86473846,12,20.96153846,5.55269231,0.8077,67.67251462,1,2
491196,8,-1,21,35,0,1,133.0571,0,3352.0857,0.9429,8.61047143,11,24.60514286,5.968,0.9143,74.49603175,2,6
491196,10,17,22,34,0,1,133.5882,0,4256.2059,1,12.46079118,19,22.20441176,6.68441176,0.9706,83.37247475,1,4
491196,11,-26,39,62,0,1,100,0,3728.5806,0.9032,8.93037419,19,19.50564516,4.70032258,0.871,77.13319088,1,11
491214,7,0,43,65,0.0154,0.9846,110.4769,0.0154,2214.8308,0.8462,10.02102923,20,19.17046154,4.35507692,0.9231,67.01033592,3,9
491214,8,1,43,62,0.0323,0.9677,124.0484,0,2261.2258,0.7903,8.96908548,20,17.91080645,4.70032258,0.8387,64.10852713,3,8
491214,9,-11,44,64,0,1,109.5313,0,2123.5938,0.9063,9.15390781,19,18.32234375,4.26734375,0.9219,62.86489899,2,5
491225,1,-13,13,12,0,1,100,0,5525.6667,0.9167,13.13748333,8,25.30416667,5.93916667,0.8333,57.13247863,1,1
