,courier,feature_1_x,feature_2_x,week,feature_1_y,feature_2_y,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
8600,716664,b,18.0,,,,,,,,,,,,,,,,,,
8601,716674,b,16.0,,,,,,,,,,,,,,,,,,
8602,716709,b,20.0,,,,,,,,,,,,,,,,,,
8603,716723,b,18.0,,,,,,,,,,,,,,,,,,
8604,716726,b,27.0,,,,,,,,,,,,,,,,,,
8605,716758,b,19.0,,,,,,,,,,,,,,,,,,
8606,716778,b,18.0,,,,,,,,,,,,,,,,,,
8607,716819,b,18.0,,,,,,,,,,,,,,,,,,
8608,716841,a,34.0,,,,,,,,,,,,,,,,,,
8609,716891,b,19.0,,,,,,,,,,,,,,,,,,
8610,716906,b,17.0,,,,,,,,,,,,,,,,,,
8611,716937,b,18.0,,,,,,,,,,,,,,,,,,
8612,716966,b,28.0,,,,,,,,,,,,,,,,,,
8613,719186,b,0.0,,,,,,,,,,,,,,,,,,
8614,719211,b,21.0,,,,,,,,,,,,,,,,,,
8615,719227,b,24.0,,,,,,,,,,,,,,,,,,
8616,719323,b,31.0,,,,,,,,,,,,,,,,,,
8617,719340,b,18.0,,,,,,,,,,,,,,,,,,
8618,719349,b,18.0,,,,,,,,,,,,,,,,,,
8619,719357,b,19.0,,,,,,,,,,,,,,,,,,
8620,719376,b,20.0,,,,,,,,,,,,,,,,,,
8621,719387,a,24.0,,,,,,,,,,,,,,,,,,
8622,719404,b,18.0,,,,,,,,,,,,,,,,,,
8623,719435,a,35.0,,,,,,,,,,,,,,,,,,
8624,719938,a,18.0,,,,,,,,,,,,,,,,,,
8625,719965,a,28.0,,,,,,,,,,,,,,,,,,
8626,719980,b,20.0,,,,,,,,,,,,,,,,,,
8627,720004,b,32.0,,,,,,,,,,,,,,,,,,
8628,720029,b,18.0,,,,,,,,,,,,,,,,,,
8629,720058,b,20.0,,,,,,,,,,,,,,,,,,
8630,720078,b,21.0,,,,,,,,,,,,,,,,,,
8631,720092,d,34.0,,,,,,,,,,,,,,,,,,
8632,720130,a,30.0,,,,,,,,,,,,,,,,,,
8633,720154,a,25.0,,,,,,,,,,,,,,,,,,
8634,720190,a,39.0,,,,,,,,,,,,,,,,,,
8635,720770,d,30.0,,,,,,,,,,,,,,,,,,
8636,720817,b,18.0,,,,,,,,,,,,,,,,,,
8637,720933,b,28.0,,,,,,,,,,,,,,,,,,
8638,720970,b,23.0,,,,,,,,,,,,,,,,,,
8639,721006,b,18.0,,,,,,,,,,,,,,,,,,
8640,721033,b,18.0,,,,,,,,,,,,,,,,,,
8641,721096,b,19.0,,,,,,,,,,,,,,,,,,
8642,721138,b,19.0,,,,,,,,,,,,,,,,,,
8643,722684,a,22.0,,,,,,,,,,,,,,,,,,
8644,722742,a,56.0,,,,,,,,,,,,,,,,,,
8645,722753,a,44.0,,,,,,,,,,,,,,,,,,
8646,722758,a,48.0,,,,,,,,,,,,,,,,,,
8647,722771,b,27.0,,,,,,,,,,,,,,,,,,
8648,722792,b,30.0,,,,,,,,,,,,,,,,,,
8649,722815,a,51.0,,,,,,,,,,,,,,,,,,
8650,723047,b,22.0,,,,,,,,,,,,,,,,,,
8651,723095,a,20.0,,,,,,,,,,,,,,,,,,
8652,723345,a,31.0,,,,,,,,,,,,,,,,,,
8653,723372,a,23.0,,,,,,,,,,,,,,,,,,
8654,723390,b,24.0,,,,,,,,,,,,,,,,,,
8655,723512,b,22.0,,,,,,,,,,,,,,,,,,
8656,735054,b,19.0,,,,,,,,,,,,,,,,,,
8657,735070,b,18.0,,,,,,,,,,,,,,,,,,
8658,735075,b,26.0,,,,,,,,,,,,,,,,,,
8659,735107,a,25.0,,,,,,,,,,,,,,,,,,
8660,735133,b,25.0,,,,,,,,,,,,,,,,,,
8661,735173,a,30.0,,,,,,,,,,,,,,,,,,
8662,737082,a,30.0,,,,,,,,,,,,,,,,,,
8663,737089,b,31.0,,,,,,,,,,,,,,,,,,
8664,737237,b,21.0,,,,,,,,,,,,,,,,,,
8665,737358,b,0.0,,,,,,,,,,,,,,,,,,
8666,737364,b,25.0,,,,,,,,,,,,,,,,,,
8667,737370,b,27.0,,,,,,,,,,,,,,,,,,
8668,737377,b,23.0,,,,,,,,,,,,,,,,,,
8669,739930,a,46.0,,,,,,,,,,,,,,,,,,
8670,740062,d,54.0,,,,,,,,,,,,,,,,,,
8671,740063,b,29.0,,,,,,,,,,,,,,,,,,
8672,740078,b,24.0,,,,,,,,,,,,,,,,,,
8673,740090,b,0.0,,,,,,,,,,,,,,,,,,
8674,740095,a,36.0,,,,,,,,,,,,,,,,,,
8675,740117,b,21.0,,,,,,,,,,,,,,,,,,
8676,740440,b,21.0,,,,,,,,,,,,,,,,,,
8677,740631,a,26.0,,,,,,,,,,,,,,,,,,
8678,740659,a,20.0,,,,,,,,,,,,,,,,,,
8679,740674,a,37.0,,,,,,,,,,,,,,,,,,
8680,740690,a,35.0,,,,,,,,,,,,,,,,,,
8681,740700,a,22.0,,,,,,,,,,,,,,,,,,
8682,740712,d,29.0,,,,,,,,,,,,,,,,,,
8683,740732,b,39.0,,,,,,,,,,,,,,,,,,
8684,740756,b,23.0,,,,,,,,,,,,,,,,,,
8685,740786,b,24.0,,,,,,,,,,,,,,,,,,
8686,742250,a,36.0,,,,,,,,,,,,,,,,,,
8687,742265,b,25.0,,,,,,,,,,,,,,,,,,
8688,742278,a,29.0,,,,,,,,,,,,,,,,,,
8689,742716,a,26.0,,,,,,,,,,,,,,,,,,
8690,742747,b,24.0,,,,,,,,,,,,,,,,,,
8691,742758,b,19.0,,,,,,,,,,,,,,,,,,
8692,742767,b,21.0,,,,,,,,,,,,,,,,,,
8693,742774,b,21.0,,,,,,,,,,,,,,,,,,
8694,742946,a,24.0,,,,,,,,,,,,,,,,,,
8695,743107,b,22.0,,,,,,,,,,,,,,,,,,
8696,743214,b,24.0,,,,,,,,,,,,,,,,,,
8697,743248,b,50.0,,,,,,,,,,,,,,,,,,
8698,743256,a,22.0,,,,,,,,,,,,,,,,,,
8699,743445,b,18.0,,,,,,,,,,,,,,,,,,
8700,743478,b,25.0,,,,,,,,,,,,,,,,,,
8701,743541,b,18.0,,,,,,,,,,,,,,,,,,
8702,743578,d,19.0,,,,,,,,,,,,,,,,,,
8703,743614,b,20.0,,,,,,,,,,,,,,,,,,
8704,743668,b,40.0,,,,,,,,,,,,,,,,,,
8705,743705,a,25.0,,,,,,,,,,,,,,,,,,
8706,745364,b,27.0,,,,,,,,,,,,,,,,,,
8707,745431,a,25.0,,,,,,,,,,,,,,,,,,
8708,745435,a,21.0,,,,,,,,,,,,,,,,,,
8709,756238,a,19.0,,,,,,,,,,,,,,,,,,
8710,756240,b,31.0,,,,,,,,,,,,,,,,,,
8711,756244,b,38.0,,,,,,,,,,,,,,,,,,
8712,758590,a,52.0,,,,,,,,,,,,,,,,,,
8713,760491,b,25.0,,,,,,,,,,,,,,,,,,
8714,760492,b,25.0,,,,,,,,,,,,,,,,,,
8715,760495,b,27.0,,,,,,,,,,,,,,,,,,
8716,760498,b,19.0,,,,,,,,,,,,,,,,,,
8717,760500,a,53.0,,,,,,,,,,,,,,,,,,
8718,760501,b,23.0,,,,,,,,,,,,,,,,,,
8719,760504,b,20.0,,,,,,,,,,,,,,,,,,
8720,760513,a,36.0,,,,,,,,,,,,,,,,,,
8721,760517,d,33.0,,,,,,,,,,,,,,,,,,
8722,760527,a,27.0,,,,,,,,,,,,,,,,,,
8723,760530,d,22.0,,,,,,,,,,,,,,,,,,
8724,760533,a,36.0,,,,,,,,,,,,,,,,,,
8725,760535,a,36.0,,,,,,,,,,,,,,,,,,
8726,760537,d,20.0,,,,,,,,,,,,,,,,,,
8727,760542,b,23.0,,,,,,,,,,,,,,,,,,
8728,760554,d,36.0,,,,,,,,,,,,,,,,,,
8729,760630,a,49.0,,,,,,,,,,,,,,,,,,
8730,760632,a,22.0,,,,,,,,,,,,,,,,,,
8731,760640,a,53.0,,,,,,,,,,,,,,,,,,
8732,760682,d,41.0,,,,,,,,,,,,,,,,,,
8733,760986,a,46.0,,,,,,,,,,,,,,,,,,
8734,761005,b,42.0,,,,,,,,,,,,,,,,,,
8735,761014,b,22.0,,,,,,,,,,,,,,,,,,
8736,761035,b,19.0,,,,,,,,,,,,,,,,,,
8737,761049,b,18.0,,,,,,,,,,,,,,,,,,
8738,761375,b,19.0,,,,,,,,,,,,,,,,,,
8739,761389,b,21.0,,,,,,,,,,,,,,,,,,
8740,761418,a,20.0,,,,,,,,,,,,,,,,,,
8741,761426,a,27.0,,,,,,,,,,,,,,,,,,
8742,762737,b,37.0,,,,,,,,,,,,,,,,,,
8743,762745,b,18.0,,,,,,,,,,,,,,,,,,
8744,762776,b,18.0,,,,,,,,,,,,,,,,,,
8745,762802,b,27.0,,,,,,,,,,,,,,,,,,
8746,762843,a,30.0,,,,,,,,,,,,,,,,,,
8747,767240,b,21.0,,,,,,,,,,,,,,,,,,
8748,775560,a,27.0,,,,,,,,,,,,,,,,,,
8749,775593,a,24.0,,,,,,,,,,,,,,,,,,
8750,775600,b,33.0,,,,,,,,,,,,,,,,,,
8751,775633,b,34.0,,,,,,,,,,,,,,,,,,
8752,775639,b,19.0,,,,,,,,,,,,,,,,,,
8753,775667,b,21.0,,,,,,,,,,,,,,,,,,
8754,775684,b,19.0,,,,,,,,,,,,,,,,,,
8755,775689,b,28.0,,,,,,,,,,,,,,,,,,
8756,775705,a,47.0,,,,,,,,,,,,,,,,,,
8757,775707,b,25.0,,,,,,,,,,,,,,,,,,
8758,775792,b,18.0,,,,,,,,,,,,,,,,,,
8759,776069,d,35.0,,,,,,,,,,,,,,,,,,
8760,776083,b,22.0,,,,,,,,,,,,,,,,,,
8761,776086,b,25.0,,,,,,,,,,,,,,,,,,
8762,776108,d,39.0,,,,,,,,,,,,,,,,,,
8763,776111,b,35.0,,,,,,,,,,,,,,,,,,
8764,776124,a,24.0,,,,,,,,,,,,,,,,,,
8765,776131,d,56.0,,,,,,,,,,,,,,,,,,
8766,776137,b,20.0,,,,,,,,,,,,,,,,,,
8767,776144,b,23.0,,,,,,,,,,,,,,,,,,
8768,776145,b,23.0,,,,,,,,,,,,,,,,,,
8769,776148,a,27.0,,,,,,,,,,,,,,,,,,
8770,776158,a,47.0,,,,,,,,,,,,,,,,,,
8771,776160,b,20.0,,,,,,,,,,,,,,,,,,
8772,777521,b,25.0,,,,,,,,,,,,,,,,,,
8773,777523,a,26.0,,,,,,,,,,,,,,,,,,
8774,777531,b,22.0,,,,,,,,,,,,,,,,,,
8775,777535,a,32.0,,,,,,,,,,,,,,,,,,
8776,777547,d,52.0,,,,,,,,,,,,,,,,,,
8777,777549,d,29.0,,,,,,,,,,,,,,,,,,
8778,777641,a,88.0,,,,,,,,,,,,,,,,,,
8779,777643,b,44.0,,,,,,,,,,,,,,,,,,
8780,777667,d,30.0,,,,,,,,,,,,,,,,,,
8781,777681,a,38.0,,,,,,,,,,,,,,,,,,
8782,777687,b,28.0,,,,,,,,,,,,,,,,,,
8783,777727,b,25.0,,,,,,,,,,,,,,,,,,
8784,778179,b,28.0,,,,,,,,,,,,,,,,,,
8785,778192,b,24.0,,,,,,,,,,,,,,,,,,
8786,778208,b,31.0,,,,,,,,,,,,,,,,,,
8787,778216,a,23.0,,,,,,,,,,,,,,,,,,
8788,778227,a,23.0,,,,,,,,,,,,,,,,,,
8789,778238,a,32.0,,,,,,,,,,,,,,,,,,
8790,778253,a,25.0,,,,,,,,,,,,,,,,,,
8791,778263,a,31.0,,,,,,,,,,,,,,,,,,
8792,778269,b,23.0,,,,,,,,,,,,,,,,,,
8793,778278,d,42.0,,,,,,,,,,,,,,,,,,
8794,778282,d,23.0,,,,,,,,,,,,,,,,,,
8795,778284,b,33.0,,,,,,,,,,,,,,,,,,
8796,778286,b,56.0,,,,,,,,,,,,,,,,,,
8797,778290,b,29.0,,,,,,,,,,,,,,,,,,
8798,778297,b,32.0,,,,,,,,,,,,,,,,,,
8799,778298,a,28.0,,,,,,,,,,,,,,,,,,
8800,778303,b,25.0,,,,,,,,,,,,,,,,,,
8801,778309,a,18.0,,,,,,,,,,,,,,,,,,
8802,778311,a,30.0,,,,,,,,,,,,,,,,,,
8803,778312,b,30.0,,,,,,,,,,,,,,,,,,
8804,778324,a,42.0,,,,,,,,,,,,,,,,,,
8805,778325,b,20.0,,,,,,,,,,,,,,,,,,
8806,778328,b,18.0,,,,,,,,,,,,,,,,,,
8807,778341,a,26.0,,,,,,,,,,,,,,,,,,
8808,778350,b,27.0,,,,,,,,,,,,,,,,,,
8809,778351,b,43.0,,,,,,,,,,,,,,,,,,
8810,778380,a,39.0,,,,,,,,,,,,,,,,,,
8811,779640,a,29.0,,,,,,,,,,,,,,,,,,
8812,779642,a,26.0,,,,,,,,,,,,,,,,,,
8813,779658,b,31.0,,,,,,,,,,,,,,,,,,
8814,779668,a,51.0,,,,,,,,,,,,,,,,,,
8815,779671,d,25.0,,,,,,,,,,,,,,,,,,
8816,779680,b,40.0,,,,,,,,,,,,,,,,,,
8817,779695,a,39.0,,,,,,,,,,,,,,,,,,
8818,779699,d,23.0,,,,,,,,,,,,,,,,,,
8819,779713,a,31.0,,,,,,,,,,,,,,,,,,
8820,779716,a,,,,,,,,,,,,,,,,,,,
8821,779736,d,38.0,,,,,,,,,,,,,,,,,,
8822,779853,a,20.0,,,,,,,,,,,,,,,,,,
8823,779878,b,23.0,,,,,,,,,,,,,,,,,,
8824,779904,a,27.0,,,,,,,,,,,,,,,,,,
8825,779914,b,22.0,,,,,,,,,,,,,,,,,,
8826,779951,b,22.0,,,,,,,,,,,,,,,,,,
8827,779998,a,26.0,,,,,,,,,,,,,,,,,,
8828,780010,b,22.0,,,,,,,,,,,,,,,,,,
8829,780013,b,22.0,,,,,,,,,,,,,,,,,,
8830,780021,b,23.0,,,,,,,,,,,,,,,,,,
8831,780026,a,45.0,,,,,,,,,,,,,,,,,,
8832,780034,a,34.0,,,,,,,,,,,,,,,,,,
8833,780041,a,28.0,,,,,,,,,,,,,,,,,,
8834,780046,b,28.0,,,,,,,,,,,,,,,,,,
8835,780057,b,32.0,,,,,,,,,,,,,,,,,,
8836,780060,b,23.0,,,,,,,,,,,,,,,,,,
8837,780069,a,34.0,,,,,,,,,,,,,,,,,,
8838,780084,b,29.0,,,,,,,,,,,,,,,,,,
8839,780090,d,23.0,,,,,,,,,,,,,,,,,,
8840,780101,a,31.0,,,,,,,,,,,,,,,,,,
8841,780128,b,19.0,,,,,,,,,,,,,,,,,,
8842,787456,a,0.0,,,,,,,,,,,,,,,,,,
8843,787457,a,32.0,,,,,,,,,,,,,,,,,,
8844,787466,b,25.0,,,,,,,,,,,,,,,,,,
8845,787507,a,26.0,,,,,,,,,,,,,,,,,,
8846,787612,b,28.0,,,,,,,,,,,,,,,,,,
8847,788966,a,66.0,,,,,,,,,,,,,,,,,,
8848,788968,b,20.0,,,,,,,,,,,,,,,,,,
8849,789020,b,22.0,,,,,,,,,,,,,,,,,,
8850,789047,b,22.0,,,,,,,,,,,,,,,,,,
8851,789077,b,25.0,,,,,,,,,,,,,,,,,,
8852,789127,b,39.0,,,,,,,,,,,,,,,,,,
8853,789148,b,35.0,,,,,,,,,,,,,,,,,,
8854,789168,d,25.0,,,,,,,,,,,,,,,,,,
8855,789189,b,18.0,,,,,,,,,,,,,,,,,,
8856,789201,a,47.0,,,,,,,,,,,,,,,,,,
8857,789225,a,32.0,,,,,,,,,,,,,,,,,,
8858,789250,a,34.0,,,,,,,,,,,,,,,,,,
8859,789274,a,43.0,,,,,,,,,,,,,,,,,,
8860,789296,a,31.0,,,,,,,,,,,,,,,,,,
8861,789440,a,29.0,,,,,,,,,,,,,,,,,,
8862,789480,a,19.0,,,,,,,,,,,,,,,,,,
8863,789499,a,21.0,,,,,,,,,,,,,,,,,,
8864,789521,b,27.0,,,,,,,,,,,,,,,,,,
8865,789540,a,29.0,,,,,,,,,,,,,,,,,,
8866,789553,b,36.0,,,,,,,,,,,,,,,,,,
8867,789567,a,30.0,,,,,,,,,,,,,,,,,,
8868,789645,b,27.0,,,,,,,,,,,,,,,,,,
8869,789653,a,24.0,,,,,,,,,,,,,,,,,,
8870,789672,b,24.0,,,,,,,,,,,,,,,,,,
8871,789681,a,45.0,,,,,,,,,,,,,,,,,,
8872,789712,b,27.0,,,,,,,,,,,,,,,,,,
8873,789722,a,43.0,,,,,,,,,,,,,,,,,,
8874,789737,a,44.0,,,,,,,,,,,,,,,,,,
8875,789753,b,36.0,,,,,,,,,,,,,,,,,,
8876,790796,b,30.0,,,,,,,,,,,,,,,,,,
8877,790834,b,27.0,,,,,,,,,,,,,,,,,,
8878,790846,b,23.0,,,,,,,,,,,,,,,,,,
8879,790853,a,50.0,,,,,,,,,,,,,,,,,,
8880,790933,b,24.0,,,,,,,,,,,,,,,,,,
8881,791228,a,24.0,,,,,,,,,,,,,,,,,,
8882,791241,b,27.0,,,,,,,,,,,,,,,,,,
8883,791260,b,20.0,,,,,,,,,,,,,,,,,,
8884,791268,a,0.0,,,,,,,,,,,,,,,,,,
8885,791319,b,27.0,,,,,,,,,,,,,,,,,,
8886,791337,a,29.0,,,,,,,,,,,,,,,,,,
8887,791348,b,21.0,,,,,,,,,,,,,,,,,,
8888,791354,b,17.0,,,,,,,,,,,,,,,,,,
8889,791369,b,18.0,,,,,,,,,,,,,,,,,,
8890,791374,b,23.0,,,,,,,,,,,,,,,,,,
8891,791379,b,51.0,,,,,,,,,,,,,,,,,,
8892,791387,b,21.0,,,,,,,,,,,,,,,,,,
8893,791392,b,28.0,,,,,,,,,,,,,,,,,,
8894,791395,b,17.0,,,,,,,,,,,,,,,,,,
8895,791399,b,29.0,,,,,,,,,,,,,,,,,,
8896,791401,b,22.0,,,,,,,,,,,,,,,,,,
8897,791417,b,17.0,,,,,,,,,,,,,,,,,,
8898,791419,b,31.0,,,,,,,,,,,,,,,,,,
8899,791421,a,49.0,,,,,,,,,,,,,,,,,,
8900,791424,b,,,,,,,,,,,,,,,,,,,
8901,791429,a,45.0,,,,,,,,,,,,,,,,,,
8902,791472,d,36.0,,,,,,,,,,,,,,,,,,
8903,792680,b,28.0,,,,,,,,,,,,,,,,,,
8904,792686,b,30.0,,,,,,,,,,,,,,,,,,
8905,792697,a,41.0,,,,,,,,,,,,,,,,,,
8906,792701,b,38.0,,,,,,,,,,,,,,,,,,
8907,792707,b,27.0,,,,,,,,,,,,,,,,,,
8908,792721,a,64.0,,,,,,,,,,,,,,,,,,
8909,792723,a,34.0,,,,,,,,,,,,,,,,,,
8910,792752,d,28.0,,,,,,,,,,,,,,,,,,
8911,792770,b,32.0,,,,,,,,,,,,,,,,,,
8912,792780,a,26.0,,,,,,,,,,,,,,,,,,
8913,792785,b,18.0,,,,,,,,,,,,,,,,,,
8914,792791,d,51.0,,,,,,,,,,,,,,,,,,
8915,792802,a,29.0,,,,,,,,,,,,,,,,,,
8916,792809,b,22.0,,,,,,,,,,,,,,,,,,
8917,792819,b,35.0,,,,,,,,,,,,,,,,,,
8918,792821,a,37.0,,,,,,,,,,,,,,,,,,
8919,792831,a,23.0,,,,,,,,,,,,,,,,,,
8920,792835,a,36.0,,,,,,,,,,,,,,,,,,
8921,792845,b,25.0,,,,,,,,,,,,,,,,,,
8922,792857,b,43.0,,,,,,,,,,,,,,,,,,
8923,792869,a,26.0,,,,,,,,,,,,,,,,,,
8924,792879,b,23.0,,,,,,,,,,,,,,,,,,
8925,792889,a,37.0,,,,,,,,,,,,,,,,,,
8926,792915,a,40.0,,,,,,,,,,,,,,,,,,
8927,792932,b,-1.0,,,,,,,,,,,,,,,,,,
8928,792992,a,20.0,,,,,,,,,,,,,,,,,,
8929,793017,a,48.0,,,,,,,,,,,,,,,,,,
8930,793044,a,36.0,,,,,,,,,,,,,,,,,,
8931,793067,b,27.0,,,,,,,,,,,,,,,,,,
8932,793119,a,26.0,,,,,,,,,,,,,,,,,,
8933,793147,a,37.0,,,,,,,,,,,,,,,,,,
8934,793166,b,20.0,,,,,,,,,,,,,,,,,,
8935,793178,b,0.0,,,,,,,,,,,,,,,,,,
8936,793183,b,28.0,,,,,,,,,,,,,,,,,,
8937,793215,d,34.0,,,,,,,,,,,,,,,,,,
8938,793253,b,43.0,,,,,,,,,,,,,,,,,,
8939,793265,b,22.0,,,,,,,,,,,,,,,,,,
8940,793271,a,44.0,,,,,,,,,,,,,,,,,,
8941,793308,a,32.0,,,,,,,,,,,,,,,,,,
8942,793325,b,22.0,,,,,,,,,,,,,,,,,,
8943,793328,a,39.0,,,,,,,,,,,,,,,,,,
8944,793332,a,34.0,,,,,,,,,,,,,,,,,,
8945,793337,b,22.0,,,,,,,,,,,,,,,,,,
8946,793339,b,21.0,,,,,,,,,,,,,,,,,,
8947,793346,b,27.0,,,,,,,,,,,,,,,,,,
8948,793350,b,21.0,,,,,,,,,,,,,,,,,,
8949,793354,d,48.0,,,,,,,,,,,,,,,,,,
8950,793366,b,42.0,,,,,,,,,,,,,,,,,,
8951,793369,a,37.0,,,,,,,,,,,,,,,,,,
8952,793372,b,26.0,,,,,,,,,,,,,,,,,,
8953,793377,b,28.0,,,,,,,,,,,,,,,,,,
8954,794654,a,37.0,,,,,,,,,,,,,,,,,,
8955,794670,b,22.0,,,,,,,,,,,,,,,,,,
8956,794709,b,22.0,,,,,,,,,,,,,,,,,,
8957,794713,b,18.0,,,,,,,,,,,,,,,,,,
8958,794738,d,52.0,,,,,,,,,,,,,,,,,,
8959,794756,a,37.0,,,,,,,,,,,,,,,,,,
8960,794767,b,43.0,,,,,,,,,,,,,,,,,,
8961,794778,a,43.0,,,,,,,,,,,,,,,,,,
8962,794815,b,22.0,,,,,,,,,,,,,,,,,,
8963,794817,a,28.0,,,,,,,,,,,,,,,,,,
8964,794843,d,23.0,,,,,,,,,,,,,,,,,,
8965,794849,a,36.0,,,,,,,,,,,,,,,,,,
8966,794859,b,,,,,,,,,,,,,,,,,,,
8967,794885,a,24.0,,,,,,,,,,,,,,,,,,
8968,794891,b,23.0,,,,,,,,,,,,,,,,,,
8969,794916,a,32.0,,,,,,,,,,,,,,,,,,
8970,794921,d,26.0,,,,,,,,,,,,,,,,,,
8971,794953,d,32.0,,,,,,,,,,,,,,,,,,
8972,794987,b,29.0,,,,,,,,,,,,,,,,,,
8973,795006,b,51.0,,,,,,,,,,,,,,,,,,
8974,795010,d,27.0,,,,,,,,,,,,,,,,,,
8975,795051,b,22.0,,,,,,,,,,,,,,,,,,
8976,795066,b,26.0,,,,,,,,,,,,,,,,,,
8977,795165,b,0.0,,,,,,,,,,,,,,,,,,
8978,795176,a,44.0,,,,,,,,,,,,,,,,,,
8979,795183,b,28.0,,,,,,,,,,,,,,,,,,
8980,795189,a,43.0,,,,,,,,,,,,,,,,,,
8981,795198,b,24.0,,,,,,,,,,,,,,,,,,
8982,795206,b,21.0,,,,,,,,,,,,,,,,,,
8983,795214,b,19.0,,,,,,,,,,,,,,,,,,
8984,795220,b,23.0,,,,,,,,,,,,,,,,,,
8985,795222,b,18.0,,,,,,,,,,,,,,,,,,
8986,795231,b,19.0,,,,,,,,,,,,,,,,,,
8987,795240,b,24.0,,,,,,,,,,,,,,,,,,
8988,795250,b,45.0,,,,,,,,,,,,,,,,,,
8989,795254,b,21.0,,,,,,,,,,,,,,,,,,
8990,795261,b,23.0,,,,,,,,,,,,,,,,,,
8991,795271,b,29.0,,,,,,,,,,,,,,,,,,
8992,795274,b,50.0,,,,,,,,,,,,,,,,,,
8993,802499,b,32.0,,,,,,,,,,,,,,,,,,
8994,802576,b,21.0,,,,,,,,,,,,,,,,,,
8995,803078,b,18.0,,,,,,,,,,,,,,,,,,
8996,803086,b,17.0,,,,,,,,,,,,,,,,,,
8997,803090,a,26.0,,,,,,,,,,,,,,,,,,
8998,803103,a,21.0,,,,,,,,,,,,,,,,,,
8999,803108,b,21.0,,,,,,,,,,,,,,,,,,
9000,803119,a,32.0,,,,,,,,,,,,,,,,,,
9001,803125,b,18.0,,,,,,,,,,,,,,,,,,
9002,803139,a,29.0,,,,,,,,,,,,,,,,,,
9003,803174,a,26.0,,,,,,,,,,,,,,,,,,
9004,803317,b,18.0,,,,,,,,,,,,,,,,,,
9005,803356,b,28.0,,,,,,,,,,,,,,,,,,
9006,804632,a,51.0,,,,,,,,,,,,,,,,,,
9007,804648,a,28.0,,,,,,,,,,,,,,,,,,
9008,804662,a,20.0,,,,,,,,,,,,,,,,,,
9009,804667,a,48.0,,,,,,,,,,,,,,,,,,
9010,805161,a,30.0,,,,,,,,,,,,,,,,,,
9011,805189,a,20.0,,,,,,,,,,,,,,,,,,
9012,805199,a,19.0,,,,,,,,,,,,,,,,,,
9013,805211,b,43.0,,,,,,,,,,,,,,,,,,
9014,805219,b,42.0,,,,,,,,,,,,,,,,,,
9015,805225,a,18.0,,,,,,,,,,,,,,,,,,
9016,805393,b,25.0,,,,,,,,,,,,,,,,,,
9017,805403,a,31.0,,,,,,,,,,,,,,,,,,
9018,805421,a,32.0,,,,,,,,,,,,,,,,,,
9019,805430,a,21.0,,,,,,,,,,,,,,,,,,
9020,805451,d,34.0,,,,,,,,,,,,,,,,,,
9021,805536,a,52.0,,,,,,,,,,,,,,,,,,
9022,806701,a,28.0,,,,,,,,,,,,,,,,,,
9023,806722,d,19.0,,,,,,,,,,,,,,,,,,
9024,806730,a,26.0,,,,,,,,,,,,,,,,,,
9025,806742,b,21.0,,,,,,,,,,,,,,,,,,
9026,806744,a,34.0,,,,,,,,,,,,,,,,,,
9027,806756,b,18.0,,,,,,,,,,,,,,,,,,
9028,806763,b,19.0,,,,,,,,,,,,,,,,,,
9029,806765,b,31.0,,,,,,,,,,,,,,,,,,
9030,806775,b,18.0,,,,,,,,,,,,,,,,,,
9031,806780,d,43.0,,,,,,,,,,,,,,,,,,
9032,806799,b,38.0,,,,,,,,,,,,,,,,,,
9033,806808,a,39.0,,,,,,,,,,,,,,,,,,
9034,806844,b,21.0,,,,,,,,,,,,,,,,,,
9035,806853,a,21.0,,,,,,,,,,,,,,,,,,
9036,806864,b,44.0,,,,,,,,,,,,,,,,,,
9037,806870,a,0.0,,,,,,,,,,,,,,,,,,
9038,806874,a,27.0,,,,,,,,,,,,,,,,,,
9039,806901,d,36.0,,,,,,,,,,,,,,,,,,
9040,806904,a,35.0,,,,,,,,,,,,,,,,,,
9041,806910,a,,,,,,,,,,,,,,,,,,,
9042,806920,b,25.0,,,,,,,,,,,,,,,,,,
9043,806923,a,33.0,,,,,,,,,,,,,,,,,,
9044,806940,b,31.0,,,,,,,,,,,,,,,,,,
9045,806942,a,0.0,,,,,,,,,,,,,,,,,,
9046,807116,b,43.0,,,,,,,,,,,,,,,,,,
9047,807169,a,19.0,,,,,,,,,,,,,,,,,,
9048,807179,b,31.0,,,,,,,,,,,,,,,,,,
9049,807192,b,42.0,,,,,,,,,,,,,,,,,,
9050,807202,b,19.0,,,,,,,,,,,,,,,,,,
9051,807214,a,29.0,,,,,,,,,,,,,,,,,,
9052,807229,b,24.0,,,,,,,,,,,,,,,,,,
9053,807244,b,33.0,,,,,,,,,,,,,,,,,,
9054,807255,b,16.0,,,,,,,,,,,,,,,,,,
9055,807261,b,19.0,,,,,,,,,,,,,,,,,,
9056,807281,d,25.0,,,,,,,,,,,,,,,,,,
9057,807293,b,19.0,,,,,,,,,,,,,,,,,,
9058,807308,b,32.0,,,,,,,,,,,,,,,,,,
9059,807318,d,27.0,,,,,,,,,,,,,,,,,,
9060,807319,b,18.0,,,,,,,,,,,,,,,,,,
9061,807340,b,22.0,,,,,,,,,,,,,,,,,,
9062,807346,b,29.0,,,,,,,,,,,,,,,,,,
